Rank,Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
276,Delano Spencer,TSU,30,32.8,5.1,11.6,0.437,2.8,6.7,0.423,2.5,3,0.833,1.8,1.9,0.6,2.5,3.1,1.3,1.1,0.1,15.5
277,Grayson Allen,DUKE,37,35.6,4.9,11.7,0.418,2.8,7.5,0.37,2.9,3.4,0.85,2.1,2.1,0.5,2.8,3.3,4.6,1.7,0.1,15.5
278,Zane Najdawi,CIT,31,25.2,5.5,10.8,0.513,1.4,3.5,0.407,2.9,4.1,0.711,2.5,2.2,1.2,3.8,5,1,0.7,1.4,15.5
279,Tyler Seibring,ELON,32,34.1,5.7,11.7,0.491,2.6,6,0.429,1.4,2,0.708,1.1,1.5,1.5,5.2,6.8,2.2,0.3,0.7,15.4
280,J.D. Notae,JAC,28,31.4,5.7,13.9,0.41,1.8,4.3,0.405,2.3,3.3,0.699,2.6,2.1,1,3.7,4.7,1.9,1.8,0.5,15.4
281,Shannon Bogues,SFA,35,24.1,5.7,11.3,0.506,1.3,3.6,0.352,2.7,3.3,0.795,1.4,1.1,0.7,1.7,2.4,1.3,1.3,0.2,15.4
282,Darrell Davis,DAY,31,35.1,4.8,11.1,0.435,2.3,6.1,0.381,3.4,3.9,0.875,2.7,2.2,0.5,3.6,4.1,2.7,0.7,0.1,15.4
283,Cameron Morse,YSU,32,32,5.4,14.6,0.373,2.5,7.4,0.333,2,2.6,0.783,2,1.4,0.3,1.9,2.3,3.9,1.1,0.2,15.4
284,Rasheen Dunn,SFC,30,30.9,5.2,13.4,0.39,1.4,5,0.28,3.5,4.5,0.772,2.1,2,0.7,5,5.7,2.3,1.4,0,15.4
285,Desonta Bradford,ETSU,33,32.6,5.5,11.5,0.474,1.3,4.1,0.311,3.2,4.3,0.739,2.2,1.9,0.8,5,5.8,3.5,1.9,0.5,15.4
286,Jeffrey Carroll,OSU,33,30.7,5.1,12.5,0.406,2,6.1,0.332,3.2,4.2,0.774,1.9,1.7,1.6,4.6,6.2,1.8,0.8,0.3,15.4
287,Myles Stephens,PRIN,29,34.4,5.9,11.3,0.52,1.4,3.3,0.412,2.2,3.2,0.685,2.2,2.1,1.4,4.9,6.3,1.4,0.4,0.9,15.3
288,Tyler Cook,UI,33,28,5.8,10.3,0.566,0,0.2,0.143,3.7,5.5,0.661,2.5,2.6,2.2,4.6,6.8,1.8,0.6,0.6,15.3
289,T.J. Gibbs,ND,36,37.4,4.8,11.6,0.411,2.2,5.6,0.403,3.6,4.3,0.838,1.5,1.8,0.8,2,2.8,3,1,0.1,15.3
290,Daniel Amigo,UD,30,25.8,6.3,12.1,0.521,0.6,1.5,0.409,2.1,3.5,0.594,3,3.2,2.2,4.4,6.6,1.5,0.3,0.7,15.3
291,Ryan Allen,UD,30,35.7,5.4,13.4,0.406,2.9,7.4,0.389,1.6,2.2,0.723,1.6,2.9,0.3,2.2,2.5,1.5,0.5,0.2,15.3
292,Leron Black,U of I,31,25.5,6.1,11.1,0.547,0.7,1.4,0.512,2.5,3.1,0.8,1.8,3.4,1.8,3.4,5.2,0.8,0.3,0.3,15.3
293,Akwasi Yeboah,SB,32,28.5,4.9,10.8,0.452,1.8,5.2,0.355,3.7,4.6,0.803,2.3,2.5,0.9,4.1,5.1,1.4,0.9,0.2,15.3
294,Teyvion Kirk,OU,31,32,5.2,11.8,0.438,0.5,1.3,0.4,4.4,6.1,0.721,3.4,2.5,1.1,5,6.1,3.1,1.4,0.2,15.3
295,Sam McDaniel,ULM,32,33.6,5.1,11.9,0.425,2.4,5.8,0.411,2.7,3.4,0.806,2.2,2.5,1.2,4.6,5.8,2.1,1,0.3,15.2
296,Demetrius Denzel-Dyson,SU,32,30.8,5,11.2,0.45,2.5,5.9,0.421,2.7,3.5,0.766,2.1,2.1,1.1,3.9,5,1.1,0.9,0.3,15.2
297,Nijal Pearson,TSU,33,32.6,5.2,13.2,0.394,1.8,5.3,0.33,3,4.3,0.709,2.4,2.3,2,3.9,6,2.4,1.3,0.4,15.2
298,Corey Sanders,RU,34,33.1,6,15,0.401,0.6,2.9,0.224,2.5,3.5,0.708,2.2,1.6,0.5,3.8,4.3,3.1,1.3,0.3,15.2
299,Nana Foulland,BU,35,28.6,6,10.2,0.587,0,0.1,0,3.2,5.7,0.557,1.8,2.6,2.2,4.8,7,1.3,0.5,1.7,15.2
300,Keyshawn Evans,ISU,30,31.2,4.7,11.4,0.411,3,7.2,0.419,2.8,3.7,0.759,2.1,1.9,0.3,2.3,2.7,3.6,0.6,0,15.2
101,Tre'Shaun Fletcher,U of T,33,32.9,6.2,13.4,0.463,1.5,4.2,0.35,4.2,5.9,0.713,2.4,2.3,1.8,6.2,8,4.3,0.8,0.2,18.1
102,Allonzo Trier,U of A,33,34.1,5.6,11.2,0.5,2.1,5.6,0.38,4.8,5.6,0.865,2.1,1.7,0.3,2.7,3,3.2,0.6,0.3,18.1
103,Matt Mobley,STBN,34,37.6,5.5,13.1,0.418,3.1,8.3,0.372,4,4.7,0.862,2.4,2.6,0.6,4.4,5,2.4,1.1,0.1,18.1
104,Jalen Adams,UConn,30,38.1,6.9,16.1,0.43,1.6,4.9,0.324,2.6,3.3,0.796,2.9,1.6,0.9,3.4,4.2,4.7,1.5,0.3,18.1
105,Ryan Welage,SJSU,30,34.6,6.4,13.8,0.461,2,4.7,0.429,3.3,3.8,0.877,1.8,1.4,0.9,4.5,5.4,1.4,0.6,0.2,18.1
106,Joe Chealey,C of C,34,35.4,5,12.6,0.393,1.8,5.2,0.348,6.2,7.2,0.858,1.7,2.3,0.6,4,4.6,3.6,0.9,0.1,18
107,Kellan Grady,DAV,33,35.2,6.6,13.2,0.501,2.2,5.9,0.372,2.5,3.1,0.804,1,2.1,0.7,2.6,3.3,1.9,0.8,0.1,18
108,Nick Mayo,EKU,31,34.3,6.5,12.4,0.526,1.1,2.4,0.446,3.9,4.6,0.839,3.2,2.8,1.5,5.2,6.7,2.2,0.8,1.5,18
109,Jordon Varnado,TU,26,31.2,6.7,14,0.478,1,3.5,0.289,3.6,4.8,0.738,2.2,2.7,1.9,5.2,7,1.7,0.7,1.4,18
110,Jaylen Barford,U of A,35,31.3,6.4,13.6,0.47,2.5,5.8,0.431,2.7,3.7,0.721,1.9,2.5,1,2.9,3.9,2.5,1,0.3,17.9
111,Vasa Pusica,NU,33,34.3,5.7,11.4,0.504,2.3,5.4,0.427,4.2,5.2,0.807,3.4,2.2,0.3,3.4,3.6,5.1,1.1,0.1,17.9
112,Justin Strings,CSUS,32,36.2,7,16.3,0.427,0.9,3.3,0.283,3,4.9,0.618,2.3,2.4,1.4,5.6,7,2.3,0.6,0.9,17.9
113,Ethan Happ,UW,33,30.8,7.3,13.9,0.528,0,0.3,0.091,3.2,5.8,0.55,2.8,2.6,2.4,5.7,8,3.7,1.5,1.1,17.9
114,Jessie Govan,GU,30,32.7,6.7,13.2,0.508,0.5,1.5,0.348,3.9,5.2,0.761,1.7,2.9,2.5,7.6,10,2,0.6,1.1,17.9
115,Joe Cremo,ALB,32,35.2,5.7,12.4,0.458,2.4,5.2,0.458,4.1,5,0.819,2.1,2.2,0.6,3.5,4.1,3.8,0.8,0.3,17.8
116,Yoeli Childs,BYU,35,34,7,13,0.541,0.4,1.4,0.312,3.3,5.2,0.643,2.2,2.3,2,6.6,8.6,2.2,0.9,1.8,17.8
117,James Batemon III,LMU,30,35,5.6,11.7,0.477,1.4,3.7,0.391,5.2,6.5,0.801,2.9,2.7,1.1,2.6,3.6,4.6,1.2,0,17.8
118,Kameron Chatman,UDM,29,32.6,6.3,13.4,0.472,2.1,5,0.414,3.1,3.7,0.849,2,2.6,1.4,6.8,8.2,2.1,1.2,0.4,17.8
119,Deshon Taylor,CSUF,32,33.8,4.8,11,0.439,1.8,4.8,0.386,6.2,7.5,0.833,2.5,2.2,0.4,2.8,3.2,2.6,1.5,0.2,17.8
120,"Frank Bartley, IV",LA,33,30.7,5.4,12.5,0.433,2.6,6.9,0.383,4.3,5,0.86,1.9,2,0.6,2.9,3.6,2,1.4,0.1,17.8
121,Jordan Caroline,UNR,37,34.8,6,12.6,0.474,1,3,0.324,4.8,6.8,0.709,1.9,2.4,2.6,6,8.6,2.2,0.7,0.2,17.7
122,Hayden Dalton,UW,33,33.3,5.8,12.6,0.458,2.6,6.4,0.403,3.6,4.3,0.838,2.5,2.7,1.4,6.5,7.8,2.6,0.9,0.5,17.7
123,Devontae Cacok,UNCW,32,29.4,6.9,11.8,0.585,0,0,0,3.8,6.3,0.612,2.2,3.9,5.1,8.4,13.5,0.9,1,0.6,17.7
124,Mikal Bridges,VILL,40,32.1,6.1,11.9,0.514,2.6,6,0.435,2.9,3.4,0.851,1.4,2.1,1.4,4,5.3,1.9,1.5,1.1,17.6
125,Zach Jackson,UNO,31,31.8,6.2,11.8,0.525,1.4,3.2,0.429,3.9,4.7,0.823,2.2,2.3,1.5,4.8,6.3,0.9,1.1,0.4,17.6
126,Christian Keeling,CSU,28,33.6,6,14.2,0.426,1.6,5.1,0.315,4,5,0.793,2.4,2.5,0.8,4.4,5.2,2,1.3,0.4,17.6
127,"Wesley Person, Jr.",TU,33,34,5.3,12.6,0.418,2.9,7.8,0.379,4.2,5.1,0.82,1.8,1.9,0.6,2.3,2.9,1.8,0.7,0,17.6
128,Ky Bowman,BC,35,38.2,6.3,14.9,0.422,2.3,6.3,0.362,2.7,3.4,0.807,3.2,2.6,0.8,6,6.8,4.7,1.5,0.3,17.6
129,Tres Tinkle,OSU,32,36.4,6,12.7,0.472,1.5,4.6,0.327,4.1,4.9,0.84,2.9,2.8,1.8,5.5,7.2,3.7,1.4,0.6,17.6
130,Mike Smith,COM,27,34,5.8,14.9,0.39,1.8,5.9,0.308,4.1,4.9,0.842,2.2,1.8,0.4,2.1,2.6,4.6,1.1,0,17.6
131,Keenan Evans,TTU,36,29.5,5.4,11.4,0.471,1.3,4.2,0.32,5.5,6.7,0.817,1.9,1.8,0.3,2.7,3,3.2,1.1,0.3,17.6
132,Martez Walker,OU,26,37.1,5.3,11.5,0.462,2.1,6.2,0.333,4.9,6.3,0.779,1.7,1.9,1.1,3,4.1,1.6,0.9,0.6,17.6
133,"Dachon Burke, Jr.",RMU,32,32.6,6.6,14.3,0.459,1.4,4.1,0.338,3.1,4.9,0.628,2.7,2.5,1.8,3.9,5.8,2.5,2.1,0.5,17.6
134,Jon Davis,CHAR,29,36.2,5.5,14,0.392,1.7,5,0.329,4.9,6.2,0.79,3.9,1.5,0.9,2.9,3.8,5.5,0.9,0.3,17.6
135,Tyler Hall,MSU,31,32.1,5.6,13.8,0.407,3.2,8.6,0.372,3.1,3.5,0.907,1.8,1.7,0.7,3,3.7,2.8,0.8,0.4,17.5
136,Desi Rodriguez,SHU,31,30.3,6.6,13.2,0.498,1.8,4.8,0.373,2.5,3.4,0.736,2,2.4,1.1,3.7,4.8,2,1,0.5,17.5
137,K.J. Feagin,SCU,31,35,6.5,14.6,0.443,2,5.3,0.372,2.5,2.9,0.868,2.3,2.2,0.4,1.7,2.1,4,0.8,0.1,17.5
138,David Efianayi,GWU,32,32.6,5.7,13.1,0.437,1.6,4.4,0.362,4.4,5.5,0.807,2.6,1.7,0.6,3,3.6,2.5,1.2,0.2,17.5
139,Ryan Daly,UD,28,37.5,6.4,14.8,0.431,1.6,5.3,0.311,3.1,4.9,0.635,1.2,2.1,1.4,4.8,6.2,2.4,1.2,0.1,17.5
140,Shavar Newkirk,SJU,32,34.1,5.4,13.8,0.388,1.6,5,0.327,5.1,6.6,0.764,1.8,1.8,0.8,3.6,4.3,3.9,1.6,0.2,17.4
141,Jordan Barnes,ISU,31,33.7,5.4,13.1,0.415,3.8,8.9,0.422,2.8,3.3,0.853,2.8,2.5,0.3,3.6,3.9,3.6,1.2,0.1,17.4
142,Robert Franks,WSU,30,33,5.8,12.3,0.476,2.2,5.4,0.405,3.5,4.1,0.854,2.3,2.8,1.6,4.9,6.6,1.9,0.5,1,17.4
143,Desmond Cambridge,BU,27,30,5.9,14.8,0.401,2.5,7.5,0.335,3,3.9,0.769,1.4,2.9,0.9,3.6,4.5,1.2,1.1,1,17.3
144,Brandon Anderson,BU,27,33.8,4.9,13,0.378,1.2,4.2,0.289,6.3,7.3,0.862,3,2.3,0.7,2,2.7,3.9,1.5,0.1,17.3
145,James Scott,KENN,29,31.8,6.5,15.6,0.416,1.9,5.5,0.34,2.5,3.1,0.8,2.7,2.3,0.6,1.8,2.4,2.2,1.7,0.2,17.3
146,Devonte' Graham,KU,39,37.8,5.1,12.8,0.4,2.8,6.9,0.406,4.3,5.2,0.827,2.8,1.4,0.6,3.4,4,7.2,1.6,0.1,17.3
147,Dylan Windler,BEL,33,35.4,6.2,11.1,0.559,2.1,4.9,0.426,2.8,4,0.718,2.4,2.6,1.7,7.6,9.3,2.7,1,0.9,17.3
148,Otis Livingston II,GMU,33,36.3,5.8,13.4,0.436,2,5.2,0.382,3.6,4.2,0.857,2.6,1.3,0.2,3,3.2,4.3,1,0.1,17.3
149,Jevon Carter,WVU,37,34.7,5.8,13.8,0.422,2.1,5.3,0.393,3.6,4.2,0.858,2.6,3,0.8,3.9,4.6,6.6,3,0.4,17.3
150,Blake Francis,WC,32,32.7,5.7,13.2,0.43,3.2,7.9,0.402,2.7,3.4,0.806,1.5,2.5,0.6,1.2,1.9,1.7,1.6,0,17.3
151,Raiquan Clark,LIU,35,32.2,5.9,10.6,0.556,0.2,0.8,0.241,5.2,7,0.75,4.1,3.2,2.1,4.9,7,1.5,1.1,0.4,17.3
152,Xavier Cooks,WIN,30,29.8,6.5,12.8,0.504,0.7,2.2,0.318,3.6,5.4,0.671,3.3,2.4,2.1,6.6,8.8,3.6,1,2.1,17.2
153,"James Palmer, Jr.",UNL,33,31,5.5,12.4,0.444,1.3,4.2,0.309,4.9,6.7,0.738,2.2,1.8,1.2,3.1,4.4,3,1,0.5,17.2
154,Ahmaad Rorie,UM,34,35.8,6.1,14.4,0.422,1.7,5.1,0.339,3.3,3.9,0.85,2,1.9,0.9,3,3.9,3.7,1.2,0.1,17.2
155,Keith Braxton,SFU,31,35.2,5.8,12.2,0.475,1.3,3.5,0.367,4.3,5.4,0.795,2.6,1.8,1.6,7.9,9.5,3.3,1.7,0.6,17.2
156,Jace Hogan,JAC,27,30.7,7.2,13.9,0.516,0.1,0.3,0.333,2.7,3.9,0.686,1.9,2.3,2.3,4.3,6.6,1.2,0.8,0.5,17.1
157,Joel Berry,UNC,36,33.1,5.8,14.6,0.396,2.6,7.5,0.344,3,3.4,0.893,1.9,1.6,0.6,3,3.5,3.2,1.2,0.3,17.1
158,Miles Bridges,MSU,34,31.4,6.1,13.4,0.457,2.1,5.7,0.364,2.7,3.2,0.853,2,1.6,1.3,5.7,7,2.7,0.6,0.8,17.1
159,Deven Simms,ASU,24,30.7,6.1,12.8,0.474,1.2,3.3,0.375,3.7,5,0.733,2.7,1.7,1.2,4.8,6,1.7,1.4,0.4,17.1
160,Brian Parker,MAR,30,32.4,5.5,11.7,0.471,1,3,0.322,5.1,7.2,0.708,4,2.5,0.9,4.4,5.3,3.4,0.5,0.1,17.1
161,Jermaine Crumpton,CAN,33,32.2,6.2,12.9,0.481,1.4,4.5,0.32,3.2,4.2,0.763,1.8,1.8,2,3.4,5.4,1.5,0.7,0.5,17.1
162,Drew McDonald,NKU,32,30.6,6.1,13.1,0.467,1.7,5,0.342,3,3.8,0.802,2.2,2.3,1.9,7.7,9.6,2.2,0.5,0.5,17
163,Brayon Blake,U of I,31,29,6.5,13,0.5,1.7,3.7,0.448,2.3,3.4,0.66,1.9,3,2.1,7.5,9.6,1.2,0.7,0.5,17
164,Marcus Barham,FAMU,31,36,5.5,13.9,0.392,2.7,7.5,0.363,3.3,4,0.837,3,1.9,1,3.3,4.3,1.9,0.8,0.2,17
165,Brandon McCoy,UNLV,33,28.8,6.3,11.6,0.545,0.1,0.3,0.333,4.2,5.8,0.725,2.6,2.6,3.1,7.2,10.3,0.5,0.5,1.8,16.9
166,Chris Cokley,UAB,32,27.2,6.8,11.8,0.582,0,0.1,0,3.2,4,0.819,1.5,1.6,3.1,5.5,8.6,1.5,0.6,0.4,16.9
167,Jeff Roberson,VU,32,34.4,5.1,10.7,0.478,1.9,4.8,0.405,4.8,5.6,0.854,1.5,2.8,1.9,5.2,7.1,1.5,0.9,0.3,16.9
168,Aaron Calixte,UM,32,33.2,5.8,12.3,0.476,1.9,4.9,0.386,3.3,3.7,0.899,3.8,2.3,0.5,2.7,3.2,3.2,0.9,0.1,16.9
169,C.J. Massinburg,UB,36,34,5.4,11.6,0.468,2.5,6.1,0.405,3.6,4.9,0.743,1.6,2.1,2.2,5.1,7.3,2.4,1.1,0.4,16.9
170,Jordan Talley,UNCW,31,30.3,5.8,13.6,0.423,2.4,6,0.401,2.9,3.6,0.805,2.5,3,0.5,2.3,2.8,5.7,1,0.1,16.9
171,James Demery,SJU,30,34.1,6.5,13.6,0.477,0.7,2.6,0.278,3.2,5,0.638,1.5,1.6,1.6,3.9,5.5,1.1,1.2,0.3,16.9
172,Pookie Powell,LU,30,36.7,5.9,14.7,0.403,1.9,5.9,0.316,3.2,3.9,0.805,2.6,1.8,0.4,3.8,4.2,4.3,0.8,0.1,16.9
173,Luke Maye,UNC,37,32.2,6.8,13.9,0.486,1.4,3.1,0.431,2,3.2,0.624,1.9,2.5,3.1,7,10.1,2.4,1,1,16.9
174,Isaiah Reese,CAN,33,33.4,6.1,13.1,0.463,2.5,7,0.359,2.2,2.5,0.881,2.6,2.2,0.5,5.2,5.8,4.7,2.2,0.2,16.9
175,Bryant Crawford,WF,31,31.8,5.3,12.8,0.413,1.8,5.1,0.358,4.5,5.1,0.868,3.3,2.4,0.4,2.5,2.9,4.9,1.5,0.2,16.9
176,Elijah Minnie,EMU,35,31.4,6,13.3,0.453,2.2,6.6,0.338,2.6,3.1,0.843,2.3,1.9,1.4,4.7,6.1,1.1,1.8,1.9,16.8
177,Jared Terrell,URI,34,33.2,5.6,13.1,0.427,2.2,5.3,0.414,3.4,4.1,0.821,1.7,2.3,0.9,2.6,3.5,2.4,1.5,0.2,16.8
178,Jordan Murphy,U of M,32,31.8,6.3,12,0.525,0.3,1.1,0.314,3.8,5.5,0.699,2.6,2.5,4,7.2,11.3,1.4,1.2,1,16.8
179,Max Strus,DEP,31,35.6,5.5,13.5,0.408,2.6,7.8,0.333,3.2,3.9,0.803,2.6,2.9,1.5,4.1,5.6,2.7,1.3,0.5,16.8
180,Divine Myles,STET,31,34.7,6.1,12.3,0.499,1.1,3.5,0.312,3.4,4.7,0.731,1.6,1.7,0.8,3.7,4.5,4.2,1.6,0.1,16.8
181,Daryl Macon,U of A,35,30.9,5,11.1,0.447,2.4,5.8,0.421,4.4,5,0.875,1.8,1.8,0.4,2.5,2.9,3.9,1,0.1,16.8
182,Amanze Egekeze,BEL,33,34.5,5.6,11,0.505,2.9,6.8,0.425,2.7,3.4,0.802,1.3,1.8,1.2,5,6.2,0.9,0.6,0.2,16.8
183,MaCio Teague,UNCA,34,35.3,5.3,12.7,0.418,2.9,6.7,0.425,3.2,3.7,0.866,2.1,1.7,0.5,3.9,4.4,2.5,1.6,0.1,16.7
184,Erick Neal,UTA,33,34.5,5.7,13.1,0.434,2.8,7.3,0.384,2.5,3.3,0.761,3.7,2.4,0.7,3.5,4.2,6.7,2,0.1,16.7
185,Daniel Utomi,AKR,32,34.5,5.5,12.2,0.45,2.8,6.8,0.402,3,3.9,0.77,2.1,2.3,1,4.3,5.3,1.9,0.9,0.3,16.7
186,Tyler Kohl,CCSU,31,34.8,5.8,13.8,0.422,1.4,4.8,0.291,3.7,4.7,0.788,3.7,2,1.9,6.3,8.2,4.1,1.4,0.1,16.7
187,Lindell Wigginton,ISU,31,33,5.5,13.3,0.414,2.2,5.5,0.401,3.5,5.2,0.66,3,2.5,0.6,3.1,3.7,2.8,0.9,0.4,16.7
188,Tay Dawson,CSUN,30,32.9,6.5,14.7,0.443,0.9,3.5,0.26,2.8,3.9,0.712,2.3,2.1,1.5,5.1,6.6,2,0.9,0.7,16.7
189,Devin Cannady,PRIN,29,36.7,5.7,12.5,0.453,2.8,7,0.394,2.6,3,0.884,1.5,1.9,0.6,4.8,5.4,1.7,0.8,0.1,16.7
190,Stone Gettings,COR,28,26.8,5.9,12.1,0.487,1.5,4.2,0.368,3.4,4.1,0.825,2.2,2.8,1.4,5.2,6.6,2.9,0.7,0.5,16.7
191,"Ivy Smith, Jr.",GSU,31,35.1,4.8,12,0.399,0.8,2.2,0.362,6.3,7.8,0.805,3.5,3,0.8,3.7,4.5,5,2.2,0.2,16.7
192,Nate Mason,U of M,31,34.1,5.4,13.8,0.393,2.5,6.4,0.391,3.4,4.3,0.776,1.5,1.9,0.6,3.1,3.6,4.2,1.1,0.1,16.7
193,Cortez Edwards,USM,34,36,6.5,13.2,0.492,0.7,2.6,0.284,2.9,3.8,0.773,1.8,1.6,2.1,4.3,6.4,2.9,2.1,0.4,16.6
194,Milik Yarbrough,ISU,32,28,5.4,11.9,0.453,1,3.3,0.29,4.9,6.1,0.804,3.9,2.7,1.4,5.1,6.6,4.8,0.9,0.7,16.6
195,Geno Crandall,UND,32,33.4,5.6,11.1,0.503,1.6,3.8,0.417,3.8,5.3,0.728,3.3,3,1,3.3,4.3,3.6,2.1,0.1,16.6
196,Jaylin Walker,KSU,31,33.6,5.5,14.5,0.38,2.7,8.3,0.328,2.8,3.6,0.784,2.6,1.6,1.2,2.7,3.9,2,1,0.1,16.5
197,Shannon Evans,ASU,32,34.9,4.9,12.9,0.379,3,8,0.371,3.8,4.5,0.853,1.7,1.9,0.3,2.9,3.2,3.5,1.4,0.3,16.5
198,Juwan Morgan,IU,31,29.4,6.3,10.9,0.579,0.5,1.7,0.302,3.4,5.4,0.631,1.6,2.5,2.7,4.6,7.4,1.5,1.2,1.4,16.5
199,Ahmad Thomas,UNCA,32,32.1,6.9,13.7,0.502,0.5,1.9,0.274,2.2,3.3,0.664,2.4,2.8,1.6,4.2,5.8,2.8,1.9,0.3,16.5
200,Matt Klinewski,LC,31,26.8,5.7,11.3,0.504,1.6,3.8,0.429,3.4,4.2,0.814,2,2.4,1.1,4.6,5.8,1.5,0.5,0.7,16.5
1,Trae Young,OU,32,35.4,8.2,19.3,0.422,3.7,10.2,0.36,7.4,8.6,0.861,5.2,1.8,0.4,3.5,3.9,8.7,1.7,0.2,27.4
2,Kendrick Nunn,OU,30,37.9,8.7,20.1,0.435,4.5,11.3,0.394,4,4.7,0.838,2.9,2.2,0.9,3.8,4.7,3.8,1.5,0.4,25.9
3,Jordan Howard,UCA,35,36,8,17.5,0.457,3.2,8.2,0.394,5.9,6.7,0.888,2.3,1.2,0.3,3.3,3.6,2.7,1,0,25.1
4,Chris Clemons,CAM,31,34,7.5,16.6,0.452,3.1,8.3,0.371,6.8,7.9,0.861,2.7,1.9,0.3,4.3,4.6,3.1,1.6,0.3,24.9
5,Justin Wright-Foreman,HOF,31,37.8,8.5,19,0.449,3.1,8.5,0.366,4.2,5.3,0.799,2.2,2,0.3,3,3.3,3.2,0.8,0.2,24.4
6,Mike Daum,SDSU,35,31.1,7.8,16.9,0.462,2.7,6.5,0.425,5.5,6.5,0.851,2.1,2.4,1.8,8.4,10.3,1.3,0.5,0.7,23.9
7,R.J. Cole,HU,33,37.9,7.3,18.5,0.394,3.3,9.2,0.359,5.8,7.5,0.77,3.8,2.6,0.8,3.1,3.9,6,1.7,0,23.7
8,Demontrae Jefferson,TSU,27,37.6,7.7,18.3,0.42,3.1,8,0.394,4.8,5.9,0.823,3.1,2.5,0.7,2.4,3.1,4.6,1.3,0,23.3
9,Jon Elmore,MU,36,38.3,6.8,15.4,0.438,2.7,7.7,0.355,6.4,7.8,0.826,3.7,1.6,0.4,5.4,5.8,6.7,1.6,0.4,22.7
10,Bryson Scott,IPFW,33,31.1,7.5,16.4,0.457,1.5,5.1,0.296,6.1,7.5,0.818,2.8,2,0.6,3.9,4.5,2.6,2,0.2,22.6
11,Andre Spight,UNC,38,33.8,7.7,17.4,0.443,3.4,8.4,0.4,3.7,4.7,0.783,2.9,1.9,0.5,3.4,3.9,3.7,1.2,0.3,22.5
12,Matt Morgan,COR,28,34.6,7.3,14.8,0.492,2.7,7.2,0.369,5.2,6.4,0.817,2.5,1.7,0.4,4.2,4.6,3.2,0.8,0.3,22.5
13,Tyler Nelson,FU,33,36.5,7,16.6,0.42,3.2,8.9,0.353,5.1,5.8,0.88,2.5,1.7,0.5,3.6,4.2,3.3,1.4,0.1,22.2
14,Fletcher Magee,WC,34,33.6,7.4,15.4,0.484,4.4,9.9,0.439,2.9,3.1,0.907,1.6,1.8,0.3,2.7,2.9,1.7,0.9,0.1,22.1
15,Jerrick Harding,WSU,31,32.9,8,15.2,0.53,1.8,4.3,0.425,4.1,4.6,0.882,2.4,1.8,0.6,2.8,3.4,1.7,1.1,0.2,22
16,Junior Robinson,MSMU,32,36.3,7.1,16,0.446,2.4,6.3,0.388,5.3,5.9,0.899,2.8,2.7,0.6,2.3,2.9,4.8,1.2,0,22
17,Garrison Mathews,LIP,33,30.4,6.5,13.9,0.465,2.7,7.2,0.381,6,7.5,0.799,2.2,2.5,1.2,4.2,5.5,1.8,1,0.3,21.7
18,Shamorie Ponds,STJ,30,37,7.5,17.9,0.42,1.6,6.2,0.253,5,5.8,0.857,2.7,1.8,1.2,3.8,5,4.7,2.3,0.1,21.6
19,Jonathan Stark,MSU,32,36.4,6.9,15.3,0.451,3.4,8.6,0.399,4.2,4.7,0.893,2.4,1.8,0.4,2.3,2.7,3.9,1.3,0.2,21.4
20,Ryan Taylor,UE,25,35.2,7.8,18.3,0.426,2.7,6.3,0.424,3,3.5,0.864,2.3,2.3,0.5,3.4,3.8,1.1,0.8,0.2,21.3
21,Peyton Aldridge,DAV,33,37.7,7.6,15.9,0.479,2.3,6.1,0.381,3.6,4.3,0.851,1.2,1.5,1.4,6.2,7.6,2.5,0.4,0.6,21.2
22,Kelan Martin,BU,35,35.7,7.4,16.6,0.447,2.7,7.5,0.364,3.7,4.4,0.844,2.4,1.9,0.9,5.3,6.3,2,0.7,0.5,21.2
23,D'Marcus Simonds,GSU,35,34.9,7.9,17.2,0.461,1.2,4.1,0.292,4.2,5.9,0.702,3.6,2.9,1.3,4.4,5.7,4.4,1.7,0.7,21.2
24,Luwane Pipkins,UMass,32,34.8,7.1,16.6,0.43,3.3,7.8,0.426,3.6,4.6,0.788,3.4,2.1,0.5,3.1,3.6,4,1.5,0,21.2
25,Bogdan Bliznyuk,EWU,35,35.1,7.6,14.3,0.528,1.3,3.2,0.398,4.7,5.3,0.902,3.4,2.4,0.9,5.9,6.8,3.9,0.8,0.3,21.2
26,Jock Landale,SMC,36,33.3,8.4,13.1,0.64,0.1,0.3,0.3,4.3,5.8,0.746,2.3,3,2.9,7.2,10.2,2,0.4,1,21.1
27,Jahad Thomas,UML,27,36.3,7.8,15.2,0.515,0.6,1.6,0.364,4.9,7,0.698,3.5,2.6,2.6,5.8,8.4,4,1.8,0.3,21.1
28,Marvin Bagley III,DUKE,33,33.9,8.2,13.3,0.614,0.7,1.8,0.397,4,6.3,0.627,2.3,1.8,4,7.1,11.1,1.5,0.8,0.9,21
29,Nicholas King,MTSU,33,32.9,7.8,15.8,0.495,1.3,3.3,0.389,4.1,5.5,0.732,2.8,1.5,2.4,6.1,8.4,2,0.7,0.2,21
30,Kahlil Dukes,NU,33,33.9,6.8,14.6,0.465,2.9,6.9,0.417,4.5,4.9,0.914,2.5,1.7,0.2,2,2.2,3.3,0.8,0,21
